Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021/03/03,127.42860368468403,129.28872315785168,126.97613652347792,127.88105773925781,2712289,0.0,0.0
2021/03/04,128.76444285305456,129.40364026063446,125.01548694915826,127.57225036621094,4228697,0.0,0.0
2021/03/05,128.1611663369075,130.39473320275965,127.08387974258277,129.84890747070312,2706309,0.0,0.0
2021/03/08,129.9853589411938,133.36803636535922,129.9422643367331,131.98191833496094,3079580,0.0,0.0
2021/03/09,131.7880176442475,132.25483653515013,130.0068919688898,130.12181091308594,3399152,0.0,0.0
2021/03/10,130.97647407435235,133.13822974683413,130.28701273543766,132.51339721679688,2835357,0.0,0.0
2021/03/11,131.52231119804833,132.91559886653815,130.78257274973438,132.55650329589844,2843251,0.0,0.0
2021/03/12,133.30342533309155,133.73434526424086,132.3410444770632,132.80787658691406,3219154,0.0,0.0
2021/03/15,133.60503990314294,136.19053286036282,133.3752282097346,136.0828094482422,3946800,0.0,0.0
2021/03/16,135.01986887632094,135.35024774637182,133.569135112314,134.19395446777344,2707744,0.0,0.0
2021/03/17,134.53869256682967,136.4490760172474,134.33759750258054,135.23533630371094,3091780,0.0,0.0
2021/03/18,135.45080042652518,137.95728671253644,135.45080042652518,137.17445373535156,3648398,0.0,0.0
2021/03/19,136.88720651257472,137.17447774545013,135.51546606030988,135.5298309326172,7987964,0.0,0.0
2021/03/22,135.20660042896674,136.283886941433,134.3088616685782,136.07562255859375,3115939,0.0,0.0
2021/03/23,135.5728826218486,137.68437421358297,134.94806324045953,135.2568817138672,3311365,0.0,0.0
2021/03/24,135.3287005561658,138.42409381219994,135.07732846293857,136.95181274414062,3383723,0.0,0.0
2021/03/25,137.63413637480073,138.86942372691874,136.57839683153654,138.6826934814453,2656316,0.0,0.0
2021/03/26,138.61802070893825,140.01132135667385,138.04347833375235,139.96104431152344,3202410,0.0,0.0
2021/03/29,139.0561312206795,141.2825158222147,138.9771244307906,140.5786895751953,3111753,0.0,0.0
2021/03/30,140.03288818220778,141.21791159705924,139.2428856789431,139.78871154785156,2244533,0.0,0.0
2021/03/31,139.28593314693362,139.6378462125819,137.9285448175532,138.38101196289062,2902572,0.0,0.0
2021/04/01,138.79039563455643,139.2715926009848,137.05955974109352,138.39540100097656,2274912,0.0,0.0
2021/04/05,139.25004519195969,140.72952205447706,139.12077445936748,140.02569580078125,2347748,0.0,0.0
2021/04/06,140.0472025920085,140.4853048592662,139.321829173738,139.9322967529297,1761349,0.0,0.0
2021/04/07,139.44394897199265,140.29859321044137,139.2715836372918,140.01132202148438,1795794,0.0,0.0
2021/04/08,139.6306800249561,141.24660996257967,139.35057816271996,140.5643310546875,2860593,0.0,0.0
2021/04/09,140.80847968812205,142.89122817392544,140.80847968812205,142.20176696777344,2582882,0.0,0.0
2021/04/12,142.34541834082017,143.1282380929456,141.52667331301413,142.07968139648438,2011792,0.0,0.0
2021/04/13,140.77261571854106,141.72063175490433,140.31297912594283,141.1029815673828,2702601,0.0,0.0
2021/04/14,140.44223517704148,141.76371154079476,140.06159231509136,141.30406188964844,1883700,0.0,0.0
2021/04/15,141.68470302380294,142.06534588111128,140.70078802834342,141.82833862304688,1748074,0.0,0.0
2021/04/16,142.7189034201234,143.4011954930779,142.18744249716914,142.6183624267578,3312322,0.0,0.0
2021/04/19,142.2807881608077,142.69734314284577,141.24659624674644,142.62551879882812,2631798,0.0,0.0
2021/04/20,142.87691651657494,143.1713701665837,141.79962980292683,142.41726684570312,1977108,0.0,0.0
2021/04/21,142.4172653150359,144.71547432479105,142.28799458064518,144.27020263671875,3168204,0.0,0.0
2021/04/22,144.11936301072367,145.19664955144808,143.76744993168566,144.2845458984375,2650097,0.0,0.0
2021/04/23,144.35634363537014,145.90764449716315,144.34916120150513,145.21817016601562,2229464,0.0,0.0
2021/04/26,145.7783840192353,145.78556645424985,143.3365396071538,143.37245178222656,3084364,0.0,0.0
2021/04/27,137.54074504700083,140.66488171733704,135.4723608757196,139.65223693847656,6249100,0.0,0.0
2021/04/28,140.04722178221053,141.70624632855063,139.91076862211332,140.71514892578125,3010212,0.0,0.0
2021/04/29,141.34715455601273,143.2144566631489,140.9593292640203,142.95590209960938,2256852,0.0,0.0
2021/04/30,141.95764321588095,142.91282860983551,140.8588090950439,141.5841827392578,2998492,0.0,0.0
2021/05/03,142.19457740835347,143.25749889901047,141.23939241740302,142.63986206054688,2128641,0.0,0.0
2021/05/04,142.55367384430494,143.32214178765958,141.87139510131018,143.19287109375,2247284,0.0,0.0
2021/05/05,143.63815829736566,144.8734452240783,142.11560021807117,144.67236328125,2414126,0.0,0.0
2021/05/06,144.55747103161212,145.4408450615682,143.96856374939748,145.36903381347656,2201358,0.0,0.0
2021/05/07,145.29720706987484,146.4175883453712,144.52873891348048,145.84303283691406,2204946,0.0,0.0
2021/05/10,147.22912229734666,150.06597425352317,146.55402587259596,148.9025115966797,3842389,0.0,0.0
2021/05/11,148.37824208306282,148.6008844620028,145.3618421880618,146.30984497070312,3052790,0.0,0.0
2021/05/12,146.21649002489468,146.29548370541124,142.75480528671721,142.82662963867188,2667798,0.0,0.0
2021/05/13,142.66144667748176,146.53967333551,142.48189890430206,146.08721923828125,2014423,0.0,0.0
2021/05/14,146.5109398292614,147.3153201236172,145.79993119000872,146.7838592529297,1764578,0.0,0.0
2021/05/17,146.94187323927105,147.48051659453688,146.28832401993688,147.3081512451172,1833109,0.0,0.0
2021/05/18,147.2219529888194,147.35841925816024,145.65630006871677,145.81430053710938,2119073,0.0,0.0
2021/05/19,145.0098987948325,145.57725861624658,143.15696201344753,145.5054473876953,2655359,0.0,0.0
2021/05/20,145.48378146913254,146.27961050071534,145.0569257953806,145.88893127441406,1689350,1.237458,0.0
2021/05/21,145.93233369186913,147.41546245215218,145.47655005111022,146.04086303710938,1838491,0.0,0.0
2021/05/24,146.7209228727666,147.24182410440164,146.08427021290703,146.58346557617188,1828923,0.0,0.0
2021/05/25,146.75709744570838,146.86561358309032,145.68635383828672,145.9323272705078,1817202,0.0,0.0
2021/05/26,145.56337275320237,145.99021523296065,144.91223629447376,145.83828735351562,2209371,0.0,0.0
2021/05/27,146.86561186583825,147.57461740291964,146.5906972793744,147.03924560546875,2939290,0.0,0.0
2021/05/28,147.50228649400395,147.87125986306904,146.72092801761121,146.89456176757812,2082475,0.0,0.0
2021/06/01,148.298090784795,148.3776789654047,146.54004755305917,147.01031494140625,1874491,0.0,0.0
2021/06/02,147.39375052111518,147.56738426327502,146.40259509385191,147.07542419433594,2245370,0.0,0.0
2021/06/03,146.50386580969212,148.0738178730179,146.00467048589317,147.350341796875,2274912,0.0,0.0
2021/06/04,147.668679323,149.1228668746744,147.42269268530939,149.0722198486328,2234846,0.0,0.0
2021/06/07,149.28928232739344,149.62207927310922,147.08991252586452,147.39376831054688,1831196,0.0,0.0
2021/06/08,146.1421334510794,147.61802681626102,145.51995139514275,147.29246520996094,2034874,0.0,0.0
2021/06/09,147.27074427603807,147.27797956446375,146.09871997264435,146.677490234375,2042290,0.0,0.0
2021/06/10,147.69760238127677,148.29084322987728,146.70643386562443,146.95965576171875,2335908,0.0,0.0
2021/06/11,147.41547971966892,148.2402500277708,145.79489346867084,146.72817993164062,2028775,0.0,0.0
2021/06/14,146.351952043565,147.292473673763,144.99905851646272,145.6791229248047,2088096,0.0,0.0
2021/06/15,145.9974538576527,146.04086559650958,144.35516189865243,145.1365203857422,2045040,0.0,0.0
2021/06/16,145.10755814220087,145.41141386388134,142.38728761534782,142.4596405029297,2654761,0.0,0.0
2021/06/17,142.38005796709103,142.88648859098174,139.63084617629298,141.17909240722656,3091540,0.0,0.0
2021/06/18,139.6597833311437,140.0432272333688,138.56733393516856,138.61798095703125,6045302,0.0,0.0
2021/06/21,140.0577138792633,142.25708350121286,140.0577138792633,141.22975158691406,3023966,0.0,0.0
2021/06/22,140.89692933756083,141.83745089797625,140.42667515889423,141.17909240722656,2120030,0.0,0.0
2021/06/23,140.9331563264718,141.38171800195644,139.10999486414838,139.16787719726562,3559894,0.0,0.0
2021/06/24,139.8478956247764,140.16622194564394,138.64693003073114,139.81895446777344,2621393,0.0,0.0
2021/06/25,139.9347278267828,141.31656253523133,139.84790435035666,140.89694213867188,7385898,0.0,0.0
2021/06/28,141.6276530755634,142.46689386565606,140.63649760843958,142.16302490234375,2512198,0.0,0.0
2021/06/29,141.94598270398845,143.1252424172416,141.59871522995795,141.82298278808594,2222168,0.0,0.0
2021/06/30,141.7289215190313,143.95721869650433,141.46846434084304,143.70401000976562,3100032,0.0,0.0
2021/07/01,144.29726137258012,144.45642451065848,143.06734159119898,144.03680419921875,2222048,0.0,0.0
2021/07/02,143.77635988798025,144.90498573504433,143.2048248786483,144.6156005859375,1929028,0.0,0.0
2021/07/06,142.09790770388085,143.08906308176125,140.904164233311,142.44517517089844,3045494,0.0,0.0
2021/07/07,141.8953227603549,144.73857989625975,141.8953227603549,144.59388732910156,2027220,0.0,0.0
2021/07/08,143.6099867273268,144.36963938131095,142.75628850440617,143.44358825683594,2591852,0.0,0.0
2021/07/09,144.47814703505728,146.06979180245307,144.15257223004352,145.4186553955078,2925536,0.0,0.0
2021/07/12,143.32056599275617,145.75143803910038,143.1758734286063,144.68069458007812,2588144,0.0,0.0
2021/07/13,144.76029498985076,145.51271223073527,144.08023063869828,144.40579223632812,2019207,0.0,0.0
2021/07/14,145.11477851180297,146.99582136472597,144.70239350114673,146.7425994873047,2939409,0.0,0.0
2021/07/15,145.72975748111313,146.6992069835943,145.07862108373527,146.56898498535156,2557885,0.0,0.0
2021/07/16,146.95244603148157,147.01755043665426,143.90661347547018,144.23941040039062,2959024,0.0,0.0
2021/07/19,143.09629956892428,143.63890664106776,141.15738732799463,142.92990112304688,3762975,0.0,0.0
2021/07/20,143.4942322586089,146.30131353031095,143.29889263162008,145.2884521484375,3328827,0.0,0.0
2021/07/21,145.5127155065979,146.77879868383616,144.6662394900055,145.25225830078125,2390924,0.0,0.0
2021/07/22,145.78764812151127,145.8889421819465,143.74021947972116,144.02236938476562,2033798,0.0,0.0
2021/07/23,145.06413793506943,145.44758181068937,143.92829008796159,145.04966735839844,1878557,0.0,0.0
2021/07/26,145.02074413272268,146.67750653863632,144.64454870201337,145.9033966064453,2881403,0.0,0.0
2021/07/27,142.67669960506487,145.46208825483066,141.0127149084091,145.0352325439453,3587880,0.0,0.0
2021/07/28,144.20323827291634,144.96289091300417,143.32059890552003,143.45082092285156,2558364,0.0,0.0
2021/07/29,144.69519879115722,144.69519879115722,143.20484786997687,143.37124633789062,2535759,0.0,0.0
2021/07/30,143.24821725392994,144.14532702131342,142.6694469805842,143.20481872558594,2284719,0.0,0.0
2021/08/02,144.02234575250392,145.20161861556346,142.8430860925262,142.9009552001953,1593670,0.0,0.0
2021/08/03,143.63889854371502,146.2940514420719,142.81414164990713,145.4403533935547,2641007,0.0,0.0
2021/08/04,144.98457049239266,145.28119092338366,142.66944974490855,142.90818786621094,2460172,0.0,0.0
2021/08/05,143.64616857415538,144.0585537223381,142.73458799574783,143.1035614013672,1883939,0.0,0.0
2021/08/06,143.37846160141393,144.1525715125111,142.92266479851278,143.34228515625,1334975,0.0,0.0
2021/08/09,142.99500909333736,143.356747117068,142.36557859456693,142.83584594726562,1427187,0.0,0.0
2021/08/10,143.42186124617942,144.32620636688887,143.03119524462207,144.15257263183594,1911686,0.0,0.0
2021/08/11,144.6951631315441,145.9757167320465,144.19596785082774,145.83102416992188,2652010,0.0,0.0
2021/08/12,145.7659148271818,146.40981590955386,144.95562851156623,145.72975158691406,1473233,0.0,0.0
2021/08/13,145.5850307168601,145.93229813083943,144.90496646474057,145.11477661132812,2285197,0.0,0.0
2021/08/16,145.48378262760497,146.69921885004496,144.97011667896416,146.3736572265625,1921972,0.0,0.0
2021/08/17,146.14212738875096,146.14212738875096,142.95883794329467,144.36961364746094,2736328,0.0,0.0
2021/08/18,143.660637008209,143.8342707727831,142.02558022385077,142.17027282714844,2530856,0.0,0.0
2021/08/19,141.07781486173099,141.96768950291664,140.57861946849684,141.33827209472656,2766109,0.0,0.0
2021/08/20,141.67358971433217,142.24950088700214,140.96646248455656,141.54237365722656,2867290,1.237458,0.0
2021/08/23,142.15473306135206,143.05869108553816,141.19246417693654,141.9214630126953,2361263,0.0,0.0
2021/08/24,142.0235067844485,142.95662682359236,141.67358843275312,141.97247314453125,1665310,0.0,0.0
2021/08/25,141.80481530909512,142.19118629021344,140.49262804204528,141.67359924316406,1928670,0.0,0.0
2021/08/26,141.56426862288987,142.43906465467592,141.1778976038779,142.38803100585938,1742931,0.0,0.0
2021/08/27,142.88375422717118,143.36490204844287,141.5132425876167,142.1912078857422,2567214,0.0,0.0
2021/08/30,142.28596683332026,143.82414697420012,141.98706878693386,143.00767517089844,1511624,0.0,0.0
2021/08/31,142.7743739284402,142.87642790211925,141.53507868530042,141.96517944335938,3365424,0.0,0.0
2021/09/01,141.826683070462,141.97248017357538,140.65300242133662,141.0175018310547,2302778,0.0,0.0
2021/09/02,141.47675646236195,142.09641074434398,141.03936517849388,142.0745391845703,2505022,0.0,0.0
2021/09/03,141.76108613427778,142.59942948135705,141.1560128379434,141.71005249023438,1751542,0.0,0.0
2021/09/07,140.63842333716568,141.84126608442122,135.27298609777077,135.28756713867188,7035231,0.0,0.0
2021/09/08,135.33132532682973,137.34336285260468,134.87933961631788,136.97157287597656,4374131,0.0,0.0
2021/09/09,136.71641109186407,137.42353840341184,134.90849494806,135.41151428222656,3634046,0.0,0.0
2021/09/10,136.2206878849589,136.49042383904305,134.50025808913864,134.5366973876953,2668874,0.0,0.0
2021/09/13,135.08341473670527,136.9933976158549,133.8441196728223,135.0323944091797,6035614,0.0,0.0
2021/09/14,135.33858206592947,135.59373694254424,132.44445870919677,132.98391723632812,3975624,0.0,0.0
2021/09/15,133.27554186091436,134.9449514598796,132.91833293434888,134.27427673339844,3055182,0.0,0.0
2021/09/16,134.2450820700282,134.57312883254926,132.54651079884334,133.15887451171875,3054106,0.0,0.0
2021/09/17,132.0143617267775,133.15889360390088,130.78964742929585,132.30596923828125,12820283,0.0,0.0
2021/09/20,130.22830779768736,132.48820930599743,129.97315290666683,131.60610961914062,4965912,0.0,0.0
2021/09/21,131.92688168820254,132.0070641042469,129.54305460108174,130.06793212890625,3564200,0.0,0.0
2021/09/22,130.71673269323983,131.91229812586968,130.44701006642728,131.1031036376953,2656077,0.0,0.0
2021/09/23,131.3291015697067,133.2973956641218,131.2197570715215,132.33511352539062,2615054,0.0,0.0
2021/09/24,132.31325589746092,132.72877563563375,131.6717300339693,131.9779052734375,2483972,0.0,0.0
2021/09/27,131.8247911054918,133.52336222857238,131.81021006808513,132.52462768554688,2454312,0.0,0.0
2021/09/28,132.54653940152767,133.29740984001003,131.05210234934555,131.25621032714844,2739318,0.0,0.0
2021/09/29,131.16141520783984,132.23304170012096,130.61466618296984,131.8612518310547,2003061,0.0,0.0
2021/09/30,132.4736306633395,132.72148173512247,127.84448306901588,127.88093566894531,3869778,0.0,0.0
2021/10/01,128.48600325629297,129.33163701806234,127.0061341952956,128.79946899414062,2893483,0.0,0.0
2021/10/04,126.9551143246656,129.10565821255182,126.68539167555763,128.33291625976562,3600080,0.0,0.0
2021/10/05,128.43496024560696,130.20642335617848,127.9902651862474,129.67425537109375,2258407,0.0,0.0
2021/10/06,128.76303098556605,130.1627044888441,127.9538497304345,130.05335998535156,2460890,0.0,0.0
2021/10/07,131.21972867258222,131.78833590472817,129.54302913878277,129.6159210205078,3442208,0.0,0.0
2021/10/08,129.4482950197189,129.834666022836,128.8723970793934,128.99632263183594,2953522,0.0,0.0
2021/10/11,129.7763288428908,130.19913906119766,128.44954742438523,128.5078582763672,3218556,0.0,0.0
2021/10/12,128.52245270732894,128.95256679380242,127.66952835849187,127.96113586425781,2578456,0.0,0.0
2021/10/13,128.0194511313537,130.0533600060467,127.60391807105081,129.1566925048828,2428478,0.0,0.0
2021/10/14,129.76176573262669,131.51135761117368,129.72531313018413,131.45303344726562,2725923,0.0,0.0
2021/10/15,131.722769402612,133.40675990064653,131.71547888212342,132.63401794433594,2584317,0.0,0.0
2021/10/18,131.79566953511628,132.61944518629696,130.7386238214711,132.47364807128906,2096947,0.0,0.0
2021/10/19,132.99852432991133,133.29740907786478,132.41532257187538,132.90374755859375,1667344,0.0,0.0
2021/10/20,133.10784276298054,133.53795680234418,132.7068908013863,132.98391723632812,2139046,0.0,0.0
2021/10/21,133.29738101259116,133.4285970567644,131.5988230460727,132.7652130126953,1986556,0.0,0.0
2021/10/22,133.09327695998095,133.6181545083131,131.788366957493,131.80294799804688,3146556,0.0,0.0
2021/10/25,131.58426783685164,133.3703123859904,130.8188163718293,132.9693603515625,3235300,0.0,0.0
2021/10/26,131.99975918163167,134.00450561816126,130.61466696521262,132.79437255859375,3750178,0.0,0.0
2021/10/27,132.87457302241043,132.92559335474445,129.8200582316507,129.93670654296875,3141892,0.0,0.0
2021/10/28,129.94401356619758,131.22705202657747,129.93672304581426,131.12498474121094,2326100,0.0,0.0
2021/10/29,131.00836252281985,131.88315853496886,129.84924949180328,130.2574920654297,3061162,0.0,0.0
2021/11/01,130.148122786583,131.03022254601015,129.4045562196467,130.91357421875,2404558,0.0,0.0
2021/11/02,131.2124823182442,132.75066251714992,130.93545582362125,132.65589904785156,2646748,0.0,0.0
2021/11/03,132.52467409417562,133.1297474468434,131.20519617773607,132.84544372558594,2372146,0.0,0.0
2021/11/04,133.02040305637723,133.37761199053296,131.39473654951848,131.66445922851562,2453474,0.0,0.0
2021/11/05,132.76521997260863,134.00451519755435,131.912295684969,132.5319366455078,2169903,0.0,0.0
2021/11/08,133.15887693312118,133.72020702083086,131.41657581808707,132.34239196777344,2219656,0.0,0.0
2021/11/09,132.21846261415178,133.09325840608759,131.54778805764553,132.18930053710938,2131750,0.0,0.0
2021/11/10,132.189303832582,133.29009244517178,131.2197445699546,132.98391723632812,2048270,0.0,0.0
2021/11/11,133.41403237001128,133.43589062465003,130.8625367984055,131.37283325195312,2376093,0.0,0.0
2021/11/12,131.91230897672483,135.81244473362406,131.43116123460618,133.8878936767578,5268021,0.0,0.0
2021/11/15,134.20135687884485,134.89390309308325,133.33385148096863,133.6327362060547,1750226,0.0,0.0
2021/11/16,133.63275528496393,134.2815717738271,133.18807339400345,133.67649841308594,2362100,0.0,0.0
2021/11/17,133.67644308821212,134.04094239729744,132.4079860247498,133.65457153320312,2692316,0.0,0.0
2021/11/18,133.83832940334796,134.1543461652608,131.32486818545522,131.3836669921875,3029229,1.237458,0.0
2021/11/19,131.876074186881,132.88292333603812,130.90596088186322,131.72174072265625,2969190,0.0,0.0
2021/11/22,131.73644840747784,133.96327911498994,131.39101878968373,132.0377655029297,2836792,0.0,0.0
2021/11/23,132.7359127321309,133.25771182874354,131.29544947609193,131.8907470703125,2325263,0.0,0.0
2021/11/24,131.53065035259746,131.9201656222022,130.4796887448928,130.54583740234375,1780246,0.0,0.0
2021/11/26,128.2602162245837,129.9578977513014,127.437086528604,128.99514770507812,2287111,0.0,0.0
2021/11/29,129.69333554111392,129.95790337474315,128.59828812427864,129.51695251464844,2780102,0.0,0.0
2021/11/30,128.39251930190153,129.24503511816778,124.89424439604574,124.96774291992188,6387238,0.0,0.0
2021/12/01,126.81239633832882,128.35575789659967,125.45278107236462,125.4748306274414,3893698,0.0,0.0
2021/12/02,126.07013908463792,126.98145371118189,124.84279422062569,125.12942504882812,4027052,0.0,0.0
2021/12/03,124.86484930665394,127.0769940061903,124.33570015285605,126.84181213378906,3610604,0.0,0.0
2021/12/06,128.26021528299222,131.02354475371305,127.8780498429697,130.22982788085938,4088646,0.0,0.0
2021/12/07,130.1636858375731,131.0676505249338,129.48020328637944,129.7521209716797,2778069,0.0,0.0
2021/12/08,129.71536853705362,129.95788678489862,128.19405674540647,129.37728881835938,2305888,0.0,0.0
2021/12/09,129.70803275545757,130.37681559044432,129.08333561713778,129.30381774902344,2103286,0.0,0.0
2021/12/10,130.7736582156517,130.7736582156517,129.42872951377808,130.15631103515625,1846146,0.0,0.0
2021/12/13,130.082849390297,130.3547670724791,128.17937196647122,128.30430603027344,3025760,0.0,0.0
2021/12/14,128.50274596687953,129.78887617258312,128.0617950864929,128.40721130371094,2783690,0.0,0.0
2021/12/15,128.67175554410693,129.50958486377363,127.7898405329863,129.18621826171875,2559320,0.0,0.0
2021/12/16,129.86972608009648,131.5086223743497,128.4806979307096,131.0456085205078,2691000,0.0,0.0
2021/12/17,130.71487431040524,131.05294063391636,128.12791451466313,128.4292449951172,4799189,0.0,0.0
2021/12/20,127.29747005402312,127.78986992094143,125.64387399834187,126.87855529785156,2369754,0.0,0.0
2021/12/21,127.4664931622542,127.87070818187621,126.56987831466141,127.0843276977539,2384944,0.0,0.0
2021/12/22,127.08433774979304,127.3121697586003,126.07748845909063,126.87855529785156,2418312,0.0,0.0
2021/12/23,127.13576392880925,129.06862720074466,126.9814304705497,128.59092712402344,2339017,0.0,0.0
2021/12/27,128.7232192224273,129.88441527697344,128.54683620002746,129.86236572265625,1414868,0.0,0.0
2021/12/28,129.9652442868489,131.18523909711243,129.8991090390596,130.55319213867188,1936204,0.0,0.0
2021/12/29,130.43559714236355,131.47184558932616,130.25186429212746,131.11907958984375,1461392,0.0,0.0
2021/12/30,131.4571567636466,131.68498873570027,130.50909303205432,130.55319213867188,1276491,0.0,0.0
2021/12/31,130.47235230620146,131.07498642554177,129.7227211703035,130.54583740234375,1691862,0.0,0.0
2022/01/03,131.05296017176192,131.6188585497052,129.23033096378364,130.626708984375,2309117,0.0,0.0
2022/01/04,131.17055013449684,133.21366137488263,130.83982021992367,132.45668029785156,3016551,0.0,0.0
2022/01/05,130.1783823103691,133.5958083936707,130.08284765394563,131.91282653808594,3531070,0.0,0.0
2022/01/06,132.93436030724794,133.22832750667777,130.47968456710532,130.81776428222656,2996458,0.0,0.0
2022/01/07,130.91332111892993,132.64776544355288,130.24453825018674,132.2509002685547,3349039,0.0,0.0
2022/01/10,131.88343299301644,132.16270053540683,129.92117010811464,130.38417053222656,2772328,0.0,0.0
2022/01/11,130.81780820975933,131.9569415491635,129.65661189903287,131.5380401611328,2707983,0.0,0.0
2022/01/12,131.55270697428244,132.29498829924023,131.25137648628325,131.8613739013672,2067286,0.0,0.0
2022/01/13,132.19943078526148,133.2724285142871,131.57473371237796,133.03724670410156,2505261,0.0,0.0
2022/01/14,132.9196657183124,132.9196657183124,130.57523764688852,131.3616180419922,2734176,0.0,0.0
2022/01/18,130.9500592115439,131.2219768821015,129.47284641509464,131.02354431152344,2883078,0.0,0.0
2022/01/19,132.16271234682267,132.92704334903485,130.54586552560275,131.17056274414062,2354446,0.0,0.0
2022/01/20,131.24401086688212,131.714374464358,127.37092139265633,127.56200408935547,3369491,0.0,0.0
2022/01/21,127.43710107808629,129.3626282146449,126.81975373561902,126.88590240478516,4161004,0.0,0.0
2022/01/24,126.30528429609737,127.2974471155784,124.07844039959082,126.9961166381836,5635193,0.0,0.0
2022/01/25,127.53265259842382,128.2896203275089,123.47582918044537,127.6943359375,6041116,0.0,0.0
2022/01/26,128.08383155406193,128.79671347149215,123.61544391839337,124.42387390136719,5274360,0.0,0.0
2022/01/27,124.27687762027743,126.49637174898668,123.79182767487625,125.055908203125,3328229,0.0,0.0
2022/01/28,123.75509201903684,124.01967328060164,117.98588735033016,119.86730194091797,7441034,0.0,0.0
2022/01/31,119.57332177614083,122.21173060638738,118.75755534763867,122.01329803466797,6088118,0.0,0.0
2022/02/01,121.69727410216241,123.43906822969933,121.0872900652602,123.04955291748047,3573528,0.0,0.0
2022/02/02,123.32145657036946,124.387104347017,121.85159386819768,122.48362731933594,3816795,0.0,0.0
2022/02/03,122.1896817003681,122.53509788686033,120.60222111819753,120.81535339355469,3120005,0.0,0.0
2022/02/04,120.37440476067314,121.07258699775875,117.66249735376068,118.1255111694336,4839614,0.0,0.0
2022/02/07,118.1402161072729,119.28671250797903,117.59636731393357,118.44888305664062,2919556,0.0,0.0
2022/02/08,118.63996714311206,119.87464836680196,117.82420064986883,119.36019897460938,2839184,0.0,0.0
2022/02/09,120.19800965339832,120.71980881589198,119.0074143146356,120.26414489746094,2563746,0.0,0.0
2022/02/10,119.06622958782144,119.63947778442065,116.86878487359355,117.39793395996094,4345307,0.0,0.0
2022/02/11,117.70659659755287,118.76489473153872,116.70709727505657,117.25094604492188,4344709,0.0,0.0
2022/02/14,117.11127955980164,117.28767596518826,114.17891732655177,116.12648010253906,5542742,0.0,0.0
2022/02/15,116.64829321804271,116.91287444571012,114.8330141163104,115.63409423828125,3989617,0.0,0.0
2022/02/16,115.38422778461657,116.119159342635,113.26026807114556,114.37736511230469,5346120,0.0,0.0
2022/02/17,111.9360622752659,112.39612416049296,110.17743785276485,110.2961654663086,7424409,1.245819,0.0
2022/02/18,109.96966968450546,111.09014422219192,109.25731752259908,109.53929138183594,6002485,0.0,0.0
2022/02/22,109.96966399120214,110.19969831459636,108.24814409875634,108.89371490478516,5392884,0.0,0.0
2022/02/23,108.89373363710912,109.32411199153265,106.94959998570845,107.1351089477539,4600534,0.0,0.0
2022/02/24,105.44324587106253,106.77149195761301,103.69204240933465,106.63050842285156,7304092,0.0,0.0
2022/02/25,107.15736734682706,112.61132925785817,107.11284194769418,111.68378448486328,8052309,0.0,0.0
2022/02/28,110.77850022348302,111.0307905009044,108.8937271152969,110.30359649658203,5041499,0.0,0.0
2022/03/01,110.2516551579982,110.5781544471954,106.9644401912631,107.40966033935547,3963424,0.0,0.0
2022/03/02,108.04779309311625,110.09581221819668,107.53579169729271,109.24246978759766,4466582,0.0,0.0
2022/03/03,110.20712288689366,111.29791380742242,109.46508714162619,110.04387664794922,4549823,0.0,0.0
2022/03/04,108.45592594046869,109.59124232483005,108.14426847096935,108.8788833618164,3869299,0.0,0.0
2022/03/07,108.14426879831854,108.14426879831854,105.79201966893015,106.31886291503906,5446584,0.0,0.0
2022/03/08,107.77324016259118,110.91205016946132,106.30401052285563,107.8919677734375,5507939,0.0,0.0
2022/03/09,109.71736753522632,110.75621883938341,108.70077892644018,108.78240203857422,3991411,0.0,0.0
2022/03/10,107.84745118165662,108.30751309397672,106.35596549451871,106.80118560791016,4537624,0.0,0.0
2022/03/11,106.45983930045254,107.20929594227826,104.50087089803945,104.59733581542969,4962682,0.0,0.0
2022/03/14,104.96093482694366,107.81035023852543,104.96093482694366,106.4672622680664,4676480,0.0,0.0
2022/03/15,107.49868926051579,107.95133024503424,105.80684616465149,107.0831527709961,3991411,0.0,0.0
2022/03/16,107.41706785702227,108.53754237315061,105.99235678972771,107.97359466552734,4561305,0.0,0.0
2022/03/17,107.8251870093144,109.60606732670531,106.96442367531337,109.59123229980469,3332893,0.0,0.0
2022/03/18,109.13117110379518,110.15518074166606,107.75840627752825,110.0587158203125,9426992,0.0,0.0
2022/03/21,110.33325580337191,111.11239598192758,109.37603437276368,110.25163269042969,5399820,0.0,0.0
2022/03/22,110.89721387350771,111.9286443862154,110.19228261410218,111.26081085205078,5085392,0.0,0.0
2022/03/23,111.07530990443239,111.14209800227931,109.49478013147956,109.58382415771484,3154091,0.0,0.0
2022/03/24,109.91031195821397,110.73397085835197,109.37604782367478,110.5484619140625,2425608,0.0,0.0
2022/03/25,110.76365577456363,112.18093925076191,110.49652370411431,111.64667510986328,2688369,0.0,0.0
2022/03/28,111.25339702190908,111.40180146505745,109.2202195879517,110.91205596923828,3205160,0.0,0.0
2022/03/29,112.04738152443416,113.4720927336605,111.335029305268,112.8487777709961,3221067,0.0,0.0
2022/03/30,112.29223760044808,113.72436953982465,111.87670111214013,112.36643981933594,2864540,0.0,0.0
2022/03/31,111.63924389057871,112.23287517285424,110.41489037358673,110.47425079345703,3819785,0.0,0.0
